iter	Logloss
254	0.001697434917
255	0.001697453374
256	0.001697416674
257	0.001697416674
258	0.001697412737
259	0.001697382209
260	0.001697419098
261	0.001697419098
262	0.001697419098
263	0.001697419098
264	0.001680023655
265	0.001680023655
266	0.001680026318
267	0.001680018943
268	0.001680013031
269	0.001680024263
270	0.001680007488
271	0.001680004964
272	0.001679985001
273	0.001680001743
274	0.001679972347
275	0.00168000311
276	0.001679955492
277	0.001679955492
278	0.001679955492
279	0.001679986888
280	0.001679981601
281	0.001679981601
282	0.001679981601
283	0.001679981601
284	0.001679981601
285	0.001679949177
286	0.001679960125
287	0.001679935412
288	0.001679946628
289	0.001679929777
290	0.001679948469
291	0.001679948469
292	0.001679948469
293	0.001679961043
294	0.001679950054
295	0.00167994249
296	0.001679940221
297	0.001679955576
298	0.00167991111
299	0.00167993706
300	0.001679916418
301	0.0016799341
302	0.0016799341
303	0.0016799341
304	0.001679932712
305	0.001679903911
306	0.001679890922
307	0.001679896963
308	0.001679884238
309	0.001679887999
310	0.001679887999
311	0.001679887999
312	0.001679887999
313	0.001679898917
314	0.001679846272
315	0.001679849634
316	0.001679890838
317	0.001679875701
318	0.001679842687
319	0.001679831978
320	0.001679831978
321	0.001679831978
322	0.001655937675
323	0.001632102814
324	0.001632052022
325	0.001632067183
326	0.001622477715
327	0.001622477715
328	0.001622477715
329	0.001622477715
330	0.001622477715
331	0.001622477715
332	0.001622477715
333	0.001622477715
334	0.001622477715
335	0.001622477715
336	0.001622477715
337	0.001622477715
338	0.001622477715
339	0.001622477715
340	0.001622477715
341	0.001622477715
342	0.001622477715
343	0.001622477715
344	0.001622477715
345	0.001622477715
346	0.001622477715
347	0.001622477715
348	0.001622477715
349	0.001622477715
350	0.001622477715
351	0.001622477715
352	0.001622477715
353	0.001622477715
354	0.001622477715
355	0.001622477715
356	0.001622477715
357	0.001622477715
358	0.001622477715
359	0.001622477715
360	0.001622477715
361	0.001622477715
362	0.001622477715
363	0.001622477715
364	0.001622477715
365	0.001622477715
366	0.001622477715
367	0.001622477715
368	0.001622477715
369	0.001622477715
370	0.001622477715
371	0.001622477715
372	0.001622477715
373	0.001622477715
374	0.001622477715
375	0.001622477715
376	0.001622477715
377	0.001622477715
378	0.001622477715
379	0.001622477715
380	0.001622477715
381	0.001622477715
382	0.001622477715
383	0.001622477715
384	0.001622477715
385	0.001622477715
386	0.001622477715
387	0.001622477715
388	0.001622477715
389	0.001622477715
390	0.001622477715
391	0.001622477715
392	0.001622477715
393	0.001622477715
394	0.001622477715
395	0.001622477715
396	0.001622477715
397	0.001622477715
398	0.001622477715
399	0.001622477715
400	0.001622477715
401	0.001622477715
402	0.001622477715
403	0.001622477715
404	0.001622477715
405	0.001622477715
406	0.001622477715
407	0.001622477715
408	0.001622477715
409	0.001622477715
410	0.001622477715
411	0.001622477715
412	0.001622477715
413	0.001622477715
414	0.001622477715
415	0.001622477715
416	0.001622477715
417	0.001622477715
418	0.001622477715
419	0.001622477715
420	0.001622477715
421	0.001622477715
422	0.001622477715
423	0.001622477715
424	0.001622477715
425	0.001622477715
426	0.001622477715
427	0.001622477715
428	0.001622477715
429	0.001622477715
430	0.001622477715
431	0.001622477715
432	0.001622477715
433	0.001622477715
434	0.001622477715
435	0.001622477715
436	0.001622477715
437	0.001622477715
438	0.001622477715
439	0.001622477715
440	0.001622477715
441	0.001622477715
442	0.001622477715
443	0.001622477715
444	0.001622477715
445	0.001622477715
446	0.001622477715
447	0.001622477715
448	0.001622477715
449	0.001622477715
450	0.001622477715
451	0.001622477715
452	0.001622477715
453	0.001622477715
454	0.001622477715
455	0.001622477715
456	0.001622477715
457	0.001622477715
458	0.001622477715
459	0.001622477715
460	0.001622477715
461	0.001622477715
462	0.001622477715
463	0.001622477715
464	0.001622477715
465	0.001622477715
466	0.001622477715
467	0.001622477715
468	0.001622477715
469	0.001622477715
470	0.001622477715
471	0.001622477715
472	0.001622477715
473	0.001622477715
474	0.001622477715
475	0.001622477715
476	0.001622477715
477	0.001622477715
478	0.001622477715
479	0.001603318685
480	0.001603351331
481	0.001603291272
482	0.001603291272
483	0.001603291272
484	0.001603291272
485	0.001603331364
486	0.001603300454
487	0.001603300454
488	0.001603311117
489	0.001603324123
490	0.001603324123
491	0.001603324123
492	0.001603320039
493	0.001603320039
494	0.001603320039
495	0.001603320039
496	0.001603284358
497	0.001603284358
498	0.001603284358
499	0.001603284358
500	0.001603284358
501	0.001603284358
502	0.001603303993
503	0.001603303993
504	0.001603303993
505	0.001603299922
506	0.001603299922
507	0.001603236505
508	0.001603236505
509	0.001603236505
510	0.001603240182
511	0.001603273826
512	0.001603273826
513	0.001603273826
514	0.001603252538
515	0.001603252538
516	0.001603252538
517	0.001603252538
518	0.001603252538
519	0.001603224127
520	0.001603224127
521	0.001603224127
522	0.001603193964
523	0.001603208291
524	0.001603208291
525	0.001603208291
526	0.001603194345
527	0.001603201205
528	0.001603201205
529	0.001603201205
530	0.001603201205
531	0.001603201205
532	0.001603201205
533	0.001603176245
534	0.00160319497
535	0.00160313811
536	0.00160313811
537	0.00160313811
538	0.00160313811
539	0.001603121985
540	0.001603114446
541	0.001603114446
542	0.001603114446
543	0.001603114446
544	0.001603110136
545	0.001603110136
546	0.001603110136
547	0.001603110136
548	0.001603110136
549	0.001603110136
550	0.001603110136
551	0.001603110136
552	0.001603110136
553	0.001603114375
554	0.001603114375
555	0.001603114375
556	0.001603114375
557	0.001603114375
558	0.001603114375
559	0.001603114375
560	0.001603114375
561	0.001603114375
562	0.001603114375
563	0.001603101829
564	0.001603101829
565	0.001603075448
566	0.001603072286
567	0.001603072286
568	0.001603072286
569	0.001603072286
570	0.001603072286
571	0.001603061356
572	0.001603061356
573	0.00160303271
574	0.00160303271
575	0.00160303271
576	0.00160303271
577	0.001603036584
578	0.001603036584
579	0.001603036584
580	0.001603013691
581	0.001603013691
582	0.001603013691
583	0.001603008328
584	0.001603008328
585	0.001603008328
586	0.001603008328
587	0.001603006525
588	0.001603006525
589	0.001602982303
590	0.001602982303
591	0.001602982303
592	0.001602995548
593	0.001602995548
594	0.001602997423
595	0.001602997423
596	0.001602962492
597	0.001602962492
598	0.001602957351
599	0.001602957351
600	0.001602957351
601	0.001602957351
602	0.001602957351
603	0.001602957351
604	0.001602957351
605	0.001602957351
606	0.001602974467
607	0.001602928345
608	0.001602928345
609	0.001602928345
610	0.001602928345
611	0.001602934177
612	0.001602934177
613	0.001602888877
614	0.001602888877
615	0.001602888877
616	0.001602897599
617	0.001602897599
618	0.001602897599
619	0.001602894923
620	0.001602894923
621	0.001602872139
622	0.001602872139
623	0.001602891288
624	0.001602891288
625	0.001602891288
626	0.001602870517
627	0.001602870517
628	0.001602866605
629	0.001602866605
630	0.001602874081
631	0.001602874081
632	0.001602839754
633	0.001602839754
634	0.001602832353
635	0.001602850328
636	0.001602805389
637	0.001602862265
638	0.001602862265
639	0.001602806651
640	0.001602806651
641	0.001602843263
642	0.001602825628
643	0.001602804206
644	0.001602804206
645	0.001602821355
646	0.001602821355
647	0.001602821355
648	0.001602809297
649	0.001602809297
650	0.001602780349
651	0.001602804567
652	0.001602757951
653	0.001602798475
654	0.001602798475
655	0.001602770827
656	0.001602770827
657	0.001602770827
658	0.001602776768
659	0.001602776768
660	0.001602773246
661	0.001602773246
662	0.001602773246
663	0.001602773246
664	0.001602735389
665	0.001602785284
666	0.001602761376
667	0.001602736257
668	0.001602736257
669	0.001602708412
670	0.001602704848
671	0.001602704848
672	0.001602696085
673	0.001602682915
674	0.001602682915
675	0.001602701045
676	0.001602665116
677	0.001602665116
678	0.001602665116
679	0.001602665116
680	0.001602665116
681	0.001602665116
682	0.001602665116
683	0.001602676994
684	0.001602676994
685	0.001602676994
686	0.001602676994
687	0.001602676994
688	0.001602654152
689	0.001602654152
690	0.001602654152
691	0.001602654152
692	0.001602654152
693	0.001602654152
694	0.001602654152
695	0.001602653124
696	0.001602653124
697	0.001602653124
698	0.001602667514
699	0.001602667514
700	0.001602667514
701	0.001602667514
702	0.001602636848
703	0.001602636848
704	0.001602636848
705	0.001602614936
706	0.001602614936
707	0.001602614936
708	0.001602614936
709	0.001602614936
710	0.001602645804
711	0.001602645804
712	0.00160260917
713	0.00160260917
714	0.001602620898
715	0.001602591129
716	0.001602591129
717	0.001602591129
718	0.001602592374
719	0.001602592374
720	0.001602592374
721	0.001602592374
722	0.001602592374
723	0.001602559217
724	0.001602559217
725	0.001602580609
726	0.001602580609
727	0.001602580609
728	0.001602580609
729	0.001602580609
730	0.001602580609
731	0.001602580609
732	0.001602580609
733	0.001602580609
734	0.001602580609
735	0.001602580609
736	0.001602580609
737	0.001602580609
738	0.001602580609
739	0.001602580609
740	0.001602580609
741	0.001602580609
742	0.001602580609
743	0.001602580609
744	0.001602546684
745	0.001602545913
746	0.001602545913
747	0.00160253678
748	0.00160253678
749	0.00160253678
750	0.00160253678
751	0.00160253678
752	0.00160253678
753	0.00160253678
754	0.00160253678
755	0.00160253678
756	0.00160253678
757	0.00160253678
758	0.00160253678
759	0.00160253678
760	0.00160253678
761	0.00160253678
762	0.00160253678
763	0.00160253678
764	0.00160253678
765	0.00160253678
766	0.00160253678
767	0.00160253678
768	0.00160253678
769	0.00160253678
770	0.00160253678
771	0.00160253678
772	0.00160253678
773	0.00160253678
774	0.001602567745
775	0.001602567745
776	0.001602567745
777	0.001602567745
778	0.001602524248
779	0.001602524248
780	0.001602556885
781	0.001602556885
782	0.001602556885
783	0.001602556885
784	0.001602556885
785	0.001602556885
786	0.001602556885
787	0.001602556885
788	0.001602556885
789	0.001602556885
790	0.001602556885
791	0.001602556885
792	0.001602556885
793	0.001602556885
794	0.001602556885
795	0.001602556885
796	0.001602501673
797	0.001602516483
798	0.001602516483
799	0.001602516483
800	0.001602516483
801	0.001602516483
802	0.001602516483
803	0.001602516483
804	0.001602516483
805	0.001602516483
806	0.001602516483
807	0.001602516483
808	0.001602516483
809	0.001602516483
810	0.001602516483
811	0.001602498822
812	0.001602498822
813	0.001602498822
814	0.001602498822
815	0.001602498822
816	0.001602498822
817	0.001602498168
818	0.001602489107
819	0.001602470097
820	0.001602474298
821	0.001602444667
822	0.001602444667
823	0.001602444667
824	0.001602444667
825	0.001602444667
826	0.001602444667
827	0.001602444667
828	0.001602444667
829	0.001602444667
830	0.001602444667
831	0.001602456638
832	0.001602456638
833	0.001602456638
834	0.001602456638
835	0.001602423694
836	0.00160242673
837	0.00160242673
838	0.00160242673
839	0.001602407162
840	0.001584775316
841	0.001564777833
842	0.001543872093
843	0.001531923949
844	0.001506045602
845	0.001505977095
846	0.001479864654
847	0.001479864654
848	0.001479909455
849	0.00147988208
850	0.001479884264
851	0.001479831556
852	0.001479861233
853	0.001479873946
854	0.001479859648
855	0.001479853845
856	0.001479842994
857	0.001479842994
858	0.001479842994
859	0.001479842876
860	0.001479882407
861	0.001479826331
862	0.001479839078
863	0.001479827686
864	0.001479812055
865	0.001479799581
866	0.001479822805
867	0.001479770721
868	0.001479770721
869	0.001479770721
870	0.001479770721
871	0.001467486893
872	0.001452932993
873	0.001452892229
874	0.001452877055
875	0.001452913588
876	0.001452886108
877	0.001452886108
878	0.001452886108
879	0.001452892883
880	0.001452892883
881	0.001452851357
882	0.001452861915
883	0.001452861915
884	0.001452882426
885	0.001452882426
886	0.001452886846
887	0.001452886846
888	0.001452848439
889	0.001452848439
890	0.001452848439
891	0.001452845626
892	0.001452845626
893	0.001452845626
894	0.001452845626
895	0.001452867785
896	0.00145285098
897	0.00145285098
898	0.001452798829
899	0.001452798829
900	0.001452798829
901	0.001452798829
902	0.001452855382
903	0.001452855382
904	0.001452839789
905	0.001452839789
906	0.001452839789
907	0.001452839789
908	0.001452839789
909	0.001452839789
910	0.001452854967
911	0.001452833701
912	0.00145283495
913	0.00145283495
914	0.00145283495
915	0.00145283495
916	0.00145283495
917	0.001452789286
918	0.001452789286
919	0.001452795877
920	0.001452814783
921	0.001452813148
922	0.001452776749
923	0.001452796284
924	0.001452796284
925	0.001452792552
926	0.001452756581
927	0.001452738783
928	0.001452758183
929	0.001452758183
930	0.001452756296
931	0.001452756296
932	0.001452761328
933	0.001452761328
934	0.001452721101
935	0.001452729856
936	0.001452729856
937	0.001452768934
938	0.00145274521
939	0.001452754359
940	0.001452731256
941	0.00145276412
942	0.001452720703
943	0.001452720703
944	0.001452705407
945	0.001452705407
946	0.001452705407
947	0.001452705407
948	0.001452705407
949	0.001452698636
950	0.001452705353
951	0.001452680741
952	0.001452722166
953	0.001452722166
954	0.001452722166
955	0.001452722166
956	0.001452701831
957	0.001452696695
958	0.001452696695
959	0.001452696695
960	0.001452719969
961	0.00145270729
962	0.001452707902
963	0.001452676221
964	0.001452666384
965	0.001452666384
966	0.001452668321
967	0.001452680292
968	0.001452656984
969	0.001452705361
970	0.001452687831
971	0.001452674749
972	0.001452674749
973	0.001452680011
974	0.001452680011
975	0.001452680388
976	0.001452686715
977	0.001452686715
978	0.001452686715
979	0.001452686715
980	0.001452686715
981	0.001452686715
982	0.0014526476
983	0.001452645692
984	0.001452600829
985	0.001452660091
986	0.00145262334
987	0.001452672212
988	0.001452574384
989	0.001452649361
990	0.001452609789
991	0.001452615089
992	0.001452615089
993	0.001452615089
994	0.001452615089
995	0.001452579395
996	0.001452579395
997	0.001452579395
998	0.001452579395
999	0.001452579395
